"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.n11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82751319946848e-17	1.46672623193814e-17	0.00368963100706341	0.000277164323772102	0.000135735816260398	0.0170177835728706	0.000867730723523447	0.0320346912291337	0.0341308959155055	0.0289078593001583	0.0693058611995934	0.0446346563625391	0.124039794342369	0.073593734979738	0.0961335313474831	0.0759519862357521	0.120214478450082	0.105559674221106	0.040668875284499	0.0519173013566773	0.0192332632056843	0.0194850268842653	0.00273989952721465	0.0250036568661958	0.0022844947557612	0.00463799012457741	0.00752765715142751	6.6258167470803e-06	3.76118730838167e-55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12635602375583e-21	5.70744905476949e-54	5.52033356517983e-05	0.000897445226765957	7.73072087087575e-08	3.9280058998047e-05	0.00442050717922869	0.0219100689984407	0.0329093746893517	0.0744718908560804	0.0545734275532453	0.122285093137863	0.0678870446775089	0.0504559248013056	0.114696513323518	0.0864120657430456	0.109932018504992	0.0526825885151364	0.0664268717300483	0.0733982964215002	0.0365581312900614	0.00784258969125655	0.00267249632929412	0.00515964786937533	0.0143121118693334	1.09143812970788e-12	1.27885122720341e-06	5.20384716149553e-08	6.82182606328648e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79709108117575e-38	2.41859131558832e-22	7.23724213594619e-05	3.73785368983002e-06	6.2096425288373e-07	0.0054578233307718	0.0198038763818631	0.018136032988004	0.0220356802429568	0.0346775411698917	0.0508191792382106	0.0867878102546916	0.0785380981761735	0.10227289606495	0.0536248600680165	0.150946532235682	0.0754247558818437	0.114198811952193	0.0572526020057485	0.0571776057044991	0.0249554759790123	0.000796895749217572	0.0175028411555671	0.0209462468056406	0.00856653055543506	1.04099245664141e-06	1.31825275055931e-07	2.5973577006372e-12	8.56731039566922e-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63246979150411e-14	3.68469830919264e-30	3.37440695279931e-10	5.24914557396647e-05	8.72622877761917e-08	0.000513516884322151	0.0262522962548694	0.0123545783796578	0.035445569565742	0.0679910934248686	0.0441225467912573	0.0746231318820631	0.124571827333863	0.0755424630676289	0.0703482618592097	0.0979808321075485	0.102286032735411	0.0693556866691237	0.0838653010923032	0.0411801947432494	0.0276409829329175	0.0159648941293809	0.0118214547484932	1.81614417788854e-05	0.0083073489761596	7.35260322097728e-14	4.90511789648622e-10	1.43965139319414e-05	0.0097468489201499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088881764425692	2.11899559421644e-29	0.00366851325810022	1.11590321674148e-12	0.000208744853832095	0.00897373153440598	0.00773253525762364	0.0245327852168691	0.0336172048290364	0.0210488406451659	0.0628294874627511	0.068276307286853	0.0979643053349147	0.091774167022895	0.0832839293838245	0.115653897882035	0.0876623638720561	0.0538672282755915	0.0683803534557914	0.0628361342202556	0.0169842828519057	0.0421590428794216	0.016575829629605	0.00997816702724092	2.16239677418453e-05	0.00966589180526181	1.92022232439608e-12	5.269355451931e-38	0.00341645560121657	1.5464945751433e-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.43869301439643e-11	1.45014820391444e-22	2.11854410110628e-26	7.30412940709013e-13	0.00915900920179782	0.00183715450989013	0.0102677504276381	0.0042512646499121	0.0300837524653108	0.051585694004045	0.0614076120465902	0.0746351552934004	0.0628988703847796	0.0822002968585782	0.115362877128791	0.11808069386246	0.0579949789557891	0.0987602259724117	0.0587575885870202	0.0628748668573603	0.0289731431886838	0.0211908996325426	0.032476438267115	0.00169839554435889	0.00827083551346924	0.000570869502286792	0.00666162118873491	5.88191711395864e-09	2.89598508999221e-57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00259743683668e-102	1.61998649546181e-10	0.0047730200261254	8.49988764289694e-10	0.00927611635238334	0.000264927446820531	0.0273989245931844	0.0192779679053908	0.0216952547632669	0.0416411393369626	0.0336369457345804	0.0336325360979474	0.0697587282583791	0.0718695229415055	0.0648444238205314	0.1333053496412	0.0875952488775572	0.090671519775061	0.0738073858279909	0.0474144971967999	0.0359592664786362	0.029216699367962	0.0268216214494073	0.036247375527474	0.0158561745897024	0.0165812885154634	0.00844990224754785	5.96343116845973e-21	1.46671225283842e-14	4.16221611759712e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76392175400387e-10	1.17524586613766e-05	2.31905793609206e-05	0.000273841596554124	0.0114385995066338	0.0018217034285877	0.0172315066106069	0.0183197955288093	0.00584858701062129	0.029069768839641	0.0654561667007595	0.0839021096021384	0.0833183765794279	0.0691969174642077	0.102058578303596	0.11536412991436	0.0655703847547105	0.0789081937048098	0.0692625232416082	0.0660346874251282	0.0332296907781444	0.0336232472685289	0.0228842473142136	0.0170066207441802	0.0101453758816831	1.23713407659954e-09	2.0251987272186e-12	3.147476412468e-09	2.88285492350216e-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492771206957594	2.47295867860741e-05	0.00404276707227495	0.00263078395281725	5.05220011159621e-08	0.0100644244090446	0.00604433370714013	0.056316592826175	0.0581300089097406	0.0648312395833478	0.0785961606394382	0.0515939502372885	0.0981326835269709	0.0797039936059407	0.0976369833932054	0.130725792928955	0.0386569112429943	0.0491356354892675	0.0400922367473168	0.0361044939585989	0.0479451180509682	0.0258923009156859	0.0223309495952056	0.000239773578893561	0.000635298606505359	1.57062349255164e-08	3.38072831370198e-31	6.50378346992219e-83	2.44840359823947e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22794698338737e-60	3.4528753151117e-17	1.20105437971946e-15	9.5716597208397e-07	0.00534150650041967	0.00657472042212618	0.0114637090151731	0.00270622177257766	0.0400500910069052	0.0188756729515	0.0358624855626315	0.0830837372507767	0.11271959612384	0.12900604514119	0.0834796225893315	0.0848577737497516	0.0709963383045027	0.109423085145668	0.0803967726886104	0.0529913201482744	0.0288035702928552	0.014320842066415	0.0167103134186376	0.0108810792348978	0.00126988505491313	5.67893696649637e-07	0.000184086499330856	1.39786937580415e-15	5.51135554819689e-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21756228504588e-15	3.2487030058911e-12	1.83157480098659e-22	4.63979620375818e-07	0.0179187496485275	0.00621654866273572	0.00222166022403146	0.0183247718286285	0.0681621678624401	0.0367072943533075	0.0577168579424905	0.0471364572147309	0.0966125692106515	0.108884905545084	0.0947961598856339	0.0800082055409227	0.104636049634152	0.0634134587978086	0.0425206725986931	0.0563886121363721	0.0537741685666736	0.0203151139987035	0.00076698286485947	0.0142109437200626	1.11612180639679e-09	0.00926718341258566	3.84306604387549e-10	8.60315270282405e-10	7.29107822605767e-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00509814774705e-34	1.39215539276882e-48	7.14152765139757e-05	0.000714190812822918	0.000702855724022614	0.00440018278898198	0.0115208570673503	0.0209305568799404	0.0204285675024233	0.097276869432875	0.0374596202129561	0.0637097935786751	0.0389789467250614	0.120183269452011	0.0982148698707849	0.115126377634693	0.07572426930572	0.0731492226478954	0.0696635646231227	0.0659293056878228	0.0391701585298617	0.0173534466428545	0.02115442884588	0.0015436933674274	2.04291141654176e-05	2.23223837823558e-08	7.12699563164529e-05	0.00650181599027326	7.16408611929422e-12	3.26515220277843e-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44549028047639e-30	8.81595874242128e-11	1.7596348051335e-05	0.000510115493505644	0.000204662078448315	0.0107120694220929	0.0102827290073745	0.0346661721338873	0.0375768247733501	0.0553433492369106	0.0713854399344826	0.0627852762211631	0.0952769994276275	0.0721504850828954	0.071711580373797	0.122585563567119	0.0823423636781355	0.0956313397816643	0.0573095025017134	0.0616134902617989	0.0293450471032571	0.00621367920771337	0.0119085740458345	0.00141141942407667	0.000270386810427753	0.000113016084862516	0.00863198528723411	1.18419974595561e-11	3.32612574950738e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01380069181288e-54	0.000135449150877623	1.02982838875134e-18	2.48116958606137e-13	1.63273317251506e-05	0.00919666841740653	0.0012931686593638	0.0169615327632551	0.0437942569471015	0.0518280477334102	0.0579576083723664	0.0714498466682207	0.113862818281336	0.0640015655040763	0.0884067022911523	0.103278829486558	0.080408996175055	0.0688905993644007	0.0752234514053816	0.0671845377850473	0.0496502090972633	0.00386720834933395	0.0167096510964976	0.00568423127717398	0.0101977545123547	4.50128961128132e-07	8.9164638855538e-08	3.67937038380347e-11	1.8668410261358e-45	4.97744291789408e-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11367233329853e-09	1.08185686859779e-43	2.34090354433521e-19	2.99187789089749e-10	0.00030251480205411	0.00514380012498337	0.0124086970877925	0.0389990871186002	0.0328114223577396	0.0200349964847835	0.0513601199419003	0.0773408331279238	0.0956603060665313	0.0923590979489311	0.117396999769383	0.0742294147543944	0.0928621353047537	0.0801550457906742	0.0380207803857094	0.0514358562696561	0.0710928663116879	0.0386629653706167	0.00061779799124902	0.000243519206740152	0.00885543877078845	6.30258131272605e-06	1.8934331270695e-11	1.94012318413262e-35	4.38623012069639e-43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02944595797211e-90	2.8718280765825e-20	0.00757991776768038	0.00100463053064636	0.0112201808128946	0.00811901645503977	0.0100571121680705	0.0387207346322184	0.0395522603338704	0.0647394952287404	0.072794991076175	0.116913613457452	0.117101020115259	0.0629594390738802	0.0837401715686908	0.0996927590603355	0.062214234659658	0.0958575804702938	0.0364304674858241	0.0308366110304925	0.0108957150968085	0.00606946641612145	0.00844940256652827	0.00900723066015426	0.00575951056656533	0.000284438766599916	2.54392206479608e-16	1.3446869927304e-27	7.9509777632922e-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.88818365051379e-69	1.96581277297088e-05	2.15240023468044e-19	4.4552650482762e-05	0.00727878118482904	0.022615019452692	0.0186227185860292	0.018281312960279	0.0279719081422497	0.0438198068052857	0.0627565363557051	0.0695451997446071	0.0471072563692058	0.100114863861888	0.0818671810519	0.137314745581262	0.0633059569026756	0.0701598829186261	0.091799180178312	0.0667141997896127	0.0166100513716749	0.0213853556678258	0.0106647014006131	0.00997916929685109	0.00888605141937898	0.00313246440455901	2.00351405329657e-06	1.44178324071322e-06	4.78431739259245e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52403815002275e-39	1.45213670234705e-27	0.0099697791988071	5.07699605227643e-06	0.000654725311690757	0.0123949121408201	0.00833927505115429	0.0167704449519552	0.0521667608489447	0.0833201620346625	0.0800488223560855	0.0798700786991689	0.109559097694197	0.0585112777266971	0.069825541406433	0.0953599911917242	0.0765806512184879	0.0555298835306076	0.0712839410075064	0.0246163291096854	0.05311899878965	0.0298842023752879	0.00330771493266067	0.00254626107531164	0.00480040395403095	2.96403971417862e-07	0.00153533817379424	3.38206128744701e-08	5.03862071319246e-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18294157984489e-70	2.4240999989881e-19	1.26889428133029e-06	5.53641379527148e-20	0.000371307223726506	0.0117916055938907	0.0132606730512449	0.0258565920569675	0.030880246253083	0.0391217870848674	0.0165896726898824	0.0925091093782264	0.121422610964766	0.0889646333072507	0.0715436273030015	0.0816308160728652	0.119647116172703	0.0507565876585919	0.082245022385523	0.0501194814066715	0.0355350492818912	0.0254022565614234	0.0107823883838657	0.000926366790441574	0.030641771206305	3.87230322127322e-13	1.02001070408388e-08	8.96662427096635e-38	1.95996984061989e-37	7.80363860632331e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32046832074963e-15	1.64643748689186e-06	5.02920419234594e-08	0.000118744589272223	0.00210724383966781	0.00407159990775918	0.0193050126347615	0.00431417836754719	0.0263085196485042	0.0312832686858987	0.114336655756071	0.0822410062229721	0.0421660682037094	0.115595399611968	0.0971109195300698	0.082207719081803	0.135875349302426	0.0530481588859879	0.0650999341420907	0.0574660520726192	0.0266871440810875	0.0246206464956103	0.00552853734708921	0.00797920797064548	0.00211370591612741	0.000412007055120539	1.22392165897075e-06	5.19608946355193e-47	2.81655606992428e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.38872037532848e-37	2.43014008243415e-12	0.0106495960568382	0.00420289464791161	3.65653551534466e-07	0.00499261887070101	0.0114498613664017	0.00685161794323443	0.0347146903572054	0.044795184896672	0.0597765940722172	0.0794001731282485	0.112292261153654	0.0462136736790585	0.104084584920923	0.112423939110722	0.1075344569067	0.103823051317481	0.0460875662643302	0.0414922616326341	0.0246169501665956	0.0133265689085647	0.0113025058201429	0.0104715666872053	0.000409120912583003	0.00908307708972002	4.8141265883338e-06	2.1064679211564e-21	2.04116087427739e-68	4.30768580906872e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.20712578398426e-200	1.89113640539319e-08	9.99029193208532e-06	1.15310148073956e-27	0.00144518174882601	0.000414854732468914	0.00753933367821441	0.010513350717644	0.0316353668223719	0.0302116927962125	0.0357110895159378	0.0690597495104564	0.0828076591301539	0.133543248987851	0.0940624506539509	0.143629134761764	0.0941691519307392	0.0904134726203384	0.0456392162369279	0.0255905571606438	0.0178847786335225	0.0468195642445372	0.0197377321131611	0.00807276202026156	0.00796225882237979	5.5899970340513e-13	0.00312738395778183	8.09811729837674e-28	7.31210113914425e-61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03614678778587e-19	2.20788328468741e-11	1.78811803881558e-16	7.92980292538419e-06	0.00905845833908957	0.00672108965993365	0.0126644392095493	0.0494249925368046	0.0347167455058807	0.0212296598478087	0.062941095449437	0.0653958447156908	0.147336727483703	0.0772135865598784	0.115591714994928	0.0837438668933626	0.0391647926082921	0.085190372958767	0.0890639394706732	0.0645916908157053	0.0189778526834494	0.00546774090363402	0.00761459168002738	0.00347718279974089	7.36226776109194e-05	5.50910402627664e-07	0.000331510229479758	3.66488169675028e-31	1.2411466672379e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.57612469170622e-80	3.52893969637045e-14	6.35479465011453e-06	1.99380880323378e-06	0.000244998484962157	7.66335276982284e-06	0.0151347157434845	0.000131393094242878	0.0226170000880233	0.0435220410093484	0.0557361829858012	0.0582469219971119	0.103372760249831	0.0871115275586057	0.101224818906089	0.126511022370247	0.107317719539951	0.0667301999577817	0.0649376465529362	0.0475507217685507	0.0317944675801376	0.0187571549640582	0.0245415633335166	0.0152789649469664	0.00878435115489356	0.000432276291580722	6.35481194708493e-07	4.06896223928714e-12	4.9039803573949e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46822492649848e-39	4.87423844083645e-08	1.76693317329695e-19	0.00605950210718487	0.00806282287673135	0.000584698079451052	0.00861956278946452	0.0269777962427013	0.0469432645090968	0.0607910831935761	0.0662767551560335	0.0757925755133588	0.0785592868949732	0.105638761679615	0.0954675610187033	0.0726585778283264	0.0948906152470411	0.10259119544429	0.0594482381367777	0.0499621702354047	0.022491019962564	0.00628762557866557	0.000183593265784074	0.00986748902010245	6.51593967055912e-05	1.44582385211745e-24	0.0017805970810638	1.17930000087811e-48	6.82270124375605e-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.724356364136e-182	1.3415859684513e-16	2.61641978793737e-06	7.87062609294776e-06	0.00081519885277384	0.00979595489536299	0.000639605640687	0.0209717054274511	0.0129274829661347	0.0471071820950799	0.0509133066344121	0.0622519924462968	0.134659411812986	0.117024947191633	0.0531056206149508	0.0747602041895844	0.0738726979239278	0.101348271714111	0.0647315999034471	0.0691927093466478	0.032685665135329	0.0187619053029395	0.0114392753237378	0.00866145445752492	0.0139582556979471	0.00876313984168897	0.00620828464074657	0.00539364089871566	1.24342268750776e-21	2.35295877893592e-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64610576250633e-09	1.31119993444601e-19	8.22400610479415e-28	0.00473694618997741	0.000960382309721183	0.00164472842978719	0.00962172751344132	0.0361661558575238	0.0267866124129209	0.0772400190309293	0.0435738309635815	0.0968627925851788	0.0759378947687649	0.0907320057369566	0.102983715862051	0.108484917799175	0.0667120554550004	0.0884407255389723	0.0395867620214043	0.0438062705876078	0.0214427592960286	0.0288400556040503	0.0116267288879266	0.016082607359799	0.00291251319107682	0.00481779095135478	6.64557038584328e-13	2.26391625623175e-32	4.02307533968866e-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64480019640799e-33	7.66098645126663e-12	8.23743461046284e-16	3.56489019773372e-05	0.00683329083399003	0.00800631340511232	0.0140644977270541	0.00650473343579792	0.0107199090552526	0.0291369273421154	0.0617984615590193	0.0666082222759036	0.0916232613348717	0.0785576258272693	0.116288322998339	0.0944053088234133	0.103523288226058	0.0488308676509762	0.072854102436835	0.0634510630054789	0.0696486705581085	0.0184646208590595	0.0172608645153588	0.0153153700984585	0.000730088145328974	0.000113420124193335	0.00521849244804098	6.44789833706111e-06	4.00142986752573e-14	1.80505948151916e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51346339354007e-14	1.69548320255905e-33	2.83618477727343e-18	6.1575974314214e-20	0.00298684809313528	0.00747059734673095	0.0146462984532372	0.0235564371317645	0.0201130944494469	0.0368735231903745	0.0730045577938968	0.0787662739713279	0.0985752219902471	0.103217763957318	0.116729275425836	0.106631204138986	0.0773017322013862	0.0672283646477526	0.0563539407714102	0.0294302253009202	0.0371654862422557	0.0252830557975186	0.0153347553222996	0.00852120058602363	0.000728829456923098	4.06373796952504e-08	8.12730938135662e-05	8.83369613754242e-16	8.11573939121456e-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.62740278286762e-10	7.43500331439319e-07	0.000517337378517969	0.00487796807182737	0.0219284909588158	0.000382233111039641	0.00528639192405657	0.0300192791205735	0.0645652535037194	0.0665784463047394	0.0490463945708811	0.0930153481634483	0.100850528204693	0.0545999500522034	0.0494578491525803	0.0972727208765323	0.0457893899696741	0.0841329255328311	0.0535582403074615	0.0567497097304401	0.0349304998543409	0.0469791398255946	0.020155423407331	1.62789683764851e-05	0.0172961995162143	0.00199286979569331	1.96332608941988e-31	1.06435958053375e-105	3.87635343291727e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
