"otu.1"	"otu.2"	"otu.3"	"otu.4"	"otu.5"	"otu.6"	"otu.7"	"otu.8"	"otu.9"	"otu.10"	"otu.11"	"otu.12"	"otu.13"	"otu.14"	"otu.15"	"otu.16"	"otu.17"	"otu.18"	"otu.19"	"otu.20"	"otu.21"	"otu.22"	"otu.23"	"otu.24"	"otu.25"	"otu.26"	"otu.27"	"otu.28"	"otu.29"	"otu.30"	"otu.31"	"otu.32"	"otu.33"	"otu.34"	"otu.35"	"otu.36"	"otu.37"	"otu.38"	"otu.39"	"otu.40"	"otu.41"	"otu.42"	"otu.43"	"otu.44"	"otu.45"	"otu.46"	"otu.47"	"otu.48"	"otu.49"	"otu.50"	"otu.51"	"otu.52"	"otu.53"	"otu.54"	"otu.55"	"otu.56"	"otu.57"	"otu.58"	"otu.59"	"otu.60"	"otu.61"	"otu.62"	"otu.63"	"otu.64"	"otu.65"	"otu.66"	"otu.67"	"otu.68"	"otu.69"	"otu.70"	"otu.71"	"otu.72"	"otu.73"	"otu.74"	"otu.75"	"otu.76"	"otu.77"	"otu.78"	"otu.79"	"otu.80"	"otu.81"	"otu.82"	"otu.83"	"otu.84"	"otu.85"	"otu.86"	"otu.87"	"otu.88"	"otu.89"	"otu.90"	"otu.91"	"otu.92"	"otu.93"	"otu.94"	"otu.95"	"otu.96"	"otu.97"	"otu.98"	"otu.99"	"otu.100"	"otu.101"	"otu.102"	"otu.103"	"otu.104"	"otu.105"	"otu.106"
"sample.n11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46467899746776e-123	1.3163868397511e-61	1.6754726128952e-23	0.00947032746946382	0.00111081442766784	3.10088681500504e-05	0.000275873517387189	0.0100471707893605	0.0303322858640506	0.0394693407011414	0.0617367143527844	0.112440460160993	0.0564667275437067	0.065110229625941	0.0801473205010887	0.0960198679153599	0.0993803026546352	0.0819492880200761	0.0951448682938826	0.072905352153291	0.0525227021996033	0.00386797322397283	0.0117476905904326	0.019773469230504	5.02118965073735e-05	9.56625922973842e-23	3.51289225616933e-37	1.70983958866845e-16	1.91837753611473e-102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09445702519146e-50	5.15021958144269e-07	1.93197607179787e-05	1.48049866031653e-14	0.0199146732406452	0.00742378507457724	0.010649119613287	0.00963403646220458	0.05574036649246	0.040075523175556	0.0578741621308803	0.066710579996398	0.0635000867108933	0.115886930753267	0.119194228001991	0.114981018377107	0.109056682967285	0.0585363961285692	0.0251854333032168	0.0419722520738887	0.0437575208400404	0.00999696182795635	0.00993243404407503	0.00996000847696157	4.10810884165452e-19	9.48081644796159e-09	5.9992740632088e-12	3.49242454702133e-53	0.00999795603923346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82912283459114e-34	3.05817479920337e-25	0.0023428662046516	0.000573333159547738	1.04703271721583e-21	1.64732699364237e-10	0.00645008486551566	0.00354246048619938	0.0124771271412158	0.0298654782464709	0.0938020845686114	0.0904513093915173	0.04876118612861	0.132069364490059	0.129263639202083	0.0580293031142326	0.0490056978247533	0.0652783944409209	0.0569584843362873	0.095891441311185	0.0306710509708325	0.0451384487523118	0.0101440378985868	0.0279929945511556	0.01000028482199	3.47655787004573e-17	0.00129092792852912	1.41922319165589e-23	1.89023167856623e-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27170896111017e-27	1.10301644471836e-33	1.94437364849844e-19	8.42684547723061e-14	0.0104879372068987	0.0100000991994422	0.00213850841530234	0.0123675222562562	0.0172862589985635	0.0378376569709684	0.0375207805486994	0.106196756747518	0.0838207498638609	0.115201641152579	0.136089725702213	0.122445437969647	0.0546611046460866	0.0860832640974521	0.0343763500545845	0.0365815799344443	0.0471405614012249	0.0200279380202201	0.0099880600348343	0.000123975988152453	0.0196240901680712	3.20721313916381e-21	6.22896135370532e-10	1.54193207374787e-92	4.41762780944509e-96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1778970428609e-160	3.40884327502894e-67	8.65677146588456e-127	1.59485676339842e-08	0.00778294844703238	0.00998389637886152	0.00173271482580031	0.00320362806636914	0.0257464335309928	0.0631876010922577	0.0449142447870419	0.0699685808683257	0.0835823516550099	0.0894480775965971	0.0542202757872488	0.104105313245148	0.0584549893720717	0.118415282781344	0.103919803366111	0.0713987466811382	0.0245787679718289	0.0200692752200297	0.0253814124651569	0.0136496941132873	0.00625594575159907	4.81809772507286e-11	1.6976747086628e-56	3.42716661901363e-56	2.01186070915553e-57	1.85414995431925e-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40340112722765e-72	8.67458428048192e-36	2.20450207381899e-28	2.43260075563287e-18	2.19951267164664e-15	0.0192511874127368	0.000614521351568204	0.0122986234447024	0.0293270599028569	0.0412469704372597	0.0532410277993242	0.0750073302513531	0.138478105681643	0.0677592964342612	0.0714370946663064	0.112644057806457	0.089733915124445	0.098670071473266	0.0523485486534719	0.054195677449476	0.0494141704355725	0.0189075465815088	3.03191670989031e-07	0.0152808324936539	8.48090707417394e-33	0.000143659408463521	1.16479538471754e-50	1.16622699760732e-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02282382109161e-125	1.52634897010791e-79	3.7248566038224e-53	2.40862893341595e-12	0.00278956364211533	4.16688793580807e-05	0.0105089615939129	0.0163793654587954	0.040017324947687	0.0201948971114298	0.0577801331658669	0.0856377371083998	0.140740625764714	0.120721838138015	0.0318935499323566	0.112407721083331	0.108139522651754	0.0851586462168224	0.0495569799190659	0.0242904409999666	0.044721728912208	0.0183757338858311	0.000163142393180264	0.0051153961880109	0.007843910855555	0.00995067143075274	1.21446753904858e-39	4.20573935651945e-121	0.00757043971846262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3436967591167e-08	1.62093084388787e-61	1.2614590527628e-08	1.72307940941767e-09	0.00904855638057252	0.0239496849488477	0.00328512561887702	0.036374801776578	0.0454668190098299	0.0395759308794519	0.0236686933298339	0.0994065672765948	0.0655599785317083	0.0924790298611244	0.108563791186472	0.110025424940229	0.0659324802085249	0.101530152549358	0.0397925861016516	0.0397189181637185	0.0303674499423466	0.0286974928532633	0.0100166323948256	0.00612337226207718	0.0192780710488508	0.00113837296062647	2.54119209612417e-27	8.8343574479601e-62	6.09711267556158e-148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.40657377875416e-132	4.75931336646057e-27	1.36806824794668e-24	4.72765335309911e-29	6.30095825198746e-06	0.0110998355457507	0.009593585637823	0.0465131911344772	0.0535503397532131	0.0426760242435335	0.071370521187447	0.0458563104603915	0.0342991072986501	0.100848790804603	0.112716411951949	0.107793326165583	0.139772316978253	0.0767060913361491	0.070941663391157	0.018433547923252	0.019980919820036	0.0264459603993694	7.70692797042264e-05	0.0113123496501891	6.33604402944522e-06	3.47306213067014e-11	1.45669096661236e-12	5.76478994092325e-64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35748557788488e-67	4.05751368667846e-66	0.00753042814850263	0.00276214018874778	1.75896055589823e-13	2.04106986744837e-06	0.011162448073743	0.0208186282893174	0.0141262050850059	0.0567346288772187	0.0675367179086898	0.0886356852447264	0.107792345539775	0.125652057752753	0.0977928076554973	0.055748547517177	0.100022578235134	0.0765555575176565	0.0743652098339105	0.0199048269733965	0.0420631865658002	0.0282252225884502	0.000376505470537982	5.31965847257023e-11	5.19648880597669e-07	3.38969792163411e-05	3.24509018267754e-26	0.00215781478262293	4.4359894021706e-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79349037701013e-88	1.91584021187573e-29	1.17744665224387e-27	1.43152416672751e-08	3.13360566940971e-08	0.00260740655573007	0.0290484715234271	0.0102034051770674	0.0242071934528414	0.0359124488821347	0.043502699186608	0.116828639300622	0.0834655628471602	0.0704581440515777	0.147272852744552	0.0785994702943398	0.120341983479489	0.0725232838326208	0.0738883772190737	0.0295139611100609	0.0242791371281247	0.0215366114400297	0.00492890881198414	0.0100646564186086	0.000816740892649635	3.38078216547125e-21	2.02528698286547e-19	2.03541539348607e-59	1.38006079995753e-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42511667697143e-73	8.76203706209357e-30	1.34960399222448e-30	2.78516997574333e-27	3.55391264471491e-05	0.000181397979690805	0.0202403995805423	0.000128949990904668	0.0155102625935793	0.0179214812050376	0.0872566453378323	0.0648765096850432	0.0913946664234634	0.0728930390954239	0.126955773530385	0.0548890265471511	0.0826014799751534	0.0726233581494757	0.102807177314234	0.107704132301849	0.0149674920835155	0.0389230599490317	0.01369479523452	0.0102447335955824	0.00171722579271448	0.00242880485472079	7.46400591245518e-09	4.04218969694858e-06	9.73866334932538e-122	4.24860057675011e-114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00447965517054e-45	8.79864921581754e-24	9.41117107925806e-65	0.00971202470281997	0.00654799918336698	8.35991627340004e-07	0.0190203501550888	0.0252428867540361	0.0807938757265922	0.0425925797811856	0.0794454485296883	0.0688705627104202	0.0479748982120742	0.0670252841963523	0.0793271090880794	0.0700429611752789	0.0743350713266602	0.0778248667951787	0.0910643930566978	0.0285322944895064	0.0483467080509532	0.0556808193848725	0.0216081658930153	3.91480720982562e-06	5.43862351172374e-09	5.28787975039392e-09	5.67502682832828e-21	0.00600693926279254	3.67307176525189e-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81396427104777e-103	2.82811673060319e-08	4.95470200514879e-10	6.32246673225341e-15	9.02162884509406e-09	7.22616964721161e-17	0.00943316804941252	0.0152070608212202	0.027310829099928	0.0374945231812955	0.0561829002302737	0.0521334299026828	0.053845108573516	0.119493325034385	0.13204255528162	0.143352432364697	0.0630639880273917	0.0957218167167606	0.0525908664999133	0.058078273048902	0.0335955328267872	0.0109719629250247	0.0139733926625934	0.00936264649446118	0.0110432354353428	0.00509919431661071	3.7207089088932e-06	1.34278867549996e-16	1.01103238949982e-153	1.61550534651006e-285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n25"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01075075810781e-17	9.6761762139343e-174	6.81085567071318e-40	1.64731983793647e-22	5.62224639357525e-06	0.0202899536849613	0.0144186567127438	0.0105373130146344	0.0680723115140801	0.0268304374326531	0.0441709610124465	0.0783476361050299	0.113306505339685	0.086759626592481	0.0812723126666797	0.100743221966795	0.0790774850233699	0.0640032158546974	0.0851994113125136	0.039505465047499	0.0370613245220144	0.0313490250422957	6.8538803679267e-07	0.0189792964937873	9.6161409432092e-09	6.88363700963454e-05	6.87040964581078e-07	3.2585428775081e-19	3.52691221223287e-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10608569190075e-220	1.68806365662223e-34	1.9164122247815e-21	1.45444097324059e-10	4.71441762634103e-10	0.0110175650480853	0.0115097416177426	0.0290038069696238	0.0159741194987254	0.044803766916662	0.0483948289842052	0.044640155073301	0.191697565413585	0.0918149250305453	0.124494232054325	0.0601433768679101	0.0714894753709902	0.0879950110428351	0.0569412266756174	0.0272054588523121	0.0321136725170278	0.0210533113240843	0.0297077561853396	7.77743842777959e-11	3.86242221591495e-09	1.37369806804599e-21	3.67736066184719e-27	2.90830215429659e-18	2.1587254366421e-120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n27"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40370352120062e-51	2.92193015591203e-06	8.35970284204394e-16	1.56635819213156e-17	0.0111244417913027	0.000901599034204718	0.000744774657511734	0.00205313848832936	0.00673619150703843	0.041598918582285	0.0816375698542317	0.0570129445880058	0.0675302025692559	0.0597643835439102	0.094314490949517	0.0930682039184176	0.0789917919797399	0.110135955203823	0.0945489678719626	0.0820507852636352	0.0550329430655989	0.018990443790636	0.00982912623898343	0.00992779607935661	0.00348215270138076	0.009994956384477	0.0105250069189203	1.7497548670202e-48	2.93087319884789e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n28"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68144460237344e-27	4.28493716227217e-08	2.69781738870228e-07	1.09877405143344e-10	2.16089669793259e-10	0.0200142380880966	0.00123710222393823	0.0233102411099169	0.0317182531420318	0.0666295875846003	0.0933323304862192	0.080867270359309	0.0589631793831609	0.100895829071098	0.116271304186314	0.108814229856606	0.10331812107569	0.0410619526623789	0.0377491363803281	0.0188230541316061	0.0509150569679093	0.0193967831257367	0.0191392131335292	0.00754280407445319	6.46908781612823e-19	1.24971415492427e-24	9.69027340147149e-19	1.71502628568326e-51	5.5939471088019e-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75456468040225e-79	0.000258822144714784	5.08716216990858e-09	0.00999993888653156	3.64045484548796e-05	0.00994639171744864	0.00999866370099407	0.000206190642129642	0.00537681066764071	0.0393672705633595	0.0462611077655189	0.00236145262705307	0.0729828624455348	0.121182705007382	0.0867973725116011	0.133246502815078	0.0750072996318235	0.112628398258145	0.0855968664709495	0.0603759407904707	0.06977230495741	0.0283265692816628	0.0100017571785056	2.01220488318652e-05	0.010248589761504	0.00999965048981519	2.78754306370348e-13	1.02728402016205e-23	4.20505328478677e-293	2.0050643571816e-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42922819354086e-31	2.81469118308361e-11	1.09572546792661e-09	0.0111108153566365	0.000531260562688184	0.0176719389180376	0.0185462146947923	0.010068643813215	0.0223643394805229	0.0446911674517445	0.0324271990023899	0.0526489903230689	0.0981472747534966	0.100327878291749	0.0593989824900558	0.0753155783212027	0.0805460552765028	0.133062466362676	0.034733422682596	0.0919402393955787	0.0305792503639218	0.0100430577503967	0.0240249248599907	0.02187131224189	0.010000123507935	0.00994851944116349	0.0100003415884535	6.62426592495083e-121	1.94542325751229e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84681125740732e-293	2.52823485635518e-58	1.24428493018067e-21	2.01043319660371e-10	0.000260763934830983	0.00533051872307046	0.0108790545895805	0.0187604149103792	0.0229421682862701	0.0448148304200255	0.0418683203855067	0.112882532112923	0.0322295934581756	0.0977486930321738	0.110572482445659	0.144722485974871	0.0211330673270432	0.0599315009561009	0.0925729849722718	0.0728540334793786	0.0583978645862706	0.0107137969169209	0.0183924271741934	0.00768363253938437	0.00392769146658896	8.77265173062072e-12	0.0113811420985655	1.08027450297303e-26	6.31296941898936e-27	1.07975300764343e-281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n32"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.92424264673036e-95	2.53632849365805e-26	1.26889487493576e-32	2.48254898937681e-10	1.01217136068155e-09	1.90061752381922e-05	0.0373201294598822	0.00255776467997104	0.0627532926025084	0.0503332548458195	0.0623534232790205	0.0833619996067408	0.0745750832248419	0.0965827916036899	0.0775660651769864	0.0829946133413133	0.0973323192513241	0.0485415672318225	0.0647044469308913	0.0509880439226908	0.0388188085973219	0.0395727762144416	0.00963368143550656	0.019990814140022	9.10865127297503e-14	1.1701944992967e-07	9.27338188300022e-29	5.70383661451092e-48	2.49890301956527e-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n33"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.85365956271557e-18	5.74096864565872e-19	2.56393807068594e-50	0.00349829128577639	0.000110127453410571	0.000191704745781237	0.0587334679186897	0.0303301814324637	0.0311144949552795	0.0436701022982172	0.0559186981291155	0.0399913521615569	0.141258114090047	0.12236400276114	0.0859173748978774	0.0986408427479047	0.0745245919648446	0.0266256518363452	0.0703679380126917	0.0551915148936386	0.025630089187371	0.0135429919812919	0.000491107451085648	0.00211253537609352	0.0197748244189666	3.92960175307135e-19	2.18551138898909e-16	2.82566742500683e-42	4.11788047878531e-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n34"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0893344478527e-64	5.08355123208643e-161	2.69887260757339e-15	4.11496108727044e-14	0.00109071877345999	0.000195772262786253	0.0111117129262441	0.0371089247821771	0.0473234381669532	0.0537323949417645	0.0487738401601356	0.0580839023322045	0.0833958984414448	0.120372726403884	0.0642989246714042	0.144112022996011	0.116975507142352	0.059010984285391	0.0470463217634386	0.0401730462188468	0.0114622839269202	0.0189894344536638	0.0288832829915324	0.00722644223823785	0.000612930079366725	1.9490041736803e-05	1.90089371275798e-23	1.07642003735235e-87	3.68530102289048e-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.76015080244893e-16	1.60598326451678e-07	2.52991834639461e-48	3.76533923996024e-09	0.00769458468261467	0.0123013798055824	0.0200928157184219	0.0247206432082066	0.0335055151423365	0.0472895037890877	0.0468776592898364	0.0803633525349664	0.094487178813226	0.0964724926863543	0.0847823956045783	0.0958160576658432	0.0872575408536291	0.0782840007023081	0.0616582022049989	0.0258955143644172	0.0213076359958863	0.0243672011931985	0.0388613525659262	0.00130036124598024	0.0066149166947995	5.89534670663663e-14	5.25844132438238e-08	6.82733349215904e-05	0.00998120495474147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n36"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58350761042904e-158	1.64574019282599e-47	2.85337382812113e-50	0.000819918619290813	1.25419657650327e-16	0.00892727998121731	0.016119461137849	0.0240218582868283	0.0207936744215445	0.0256800310172062	0.0658312902719722	0.0412866464458694	0.0897891309532342	0.14534506389779	0.131639580791656	0.0723847638059444	0.0693939328210297	0.0649787407384122	0.0892803289484969	0.0444825184700793	0.0455397146683324	0.028559203023119	1.73748172496719e-05	0.0149691047181103	1.54534198404599e-06	0.000138836822784602	4.46117887722114e-18	1.91817986936658e-25	1.72077816495354e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76247675007336e-23	0.00267411603923386	4.67049997227535e-65	1.00396560162977e-27	7.31689313624657e-07	0.0170161211521451	0.0210700741653778	0.0402327704586169	0.021313464250354	0.0140942430426275	0.0696785809792189	0.112062134832318	0.0670215771906291	0.0877663174601809	0.0879960692197221	0.0978345563181646	0.0891123087131037	0.0858894200356767	0.0840177437646758	0.012326254034084	0.037183371105732	0.0225595158887084	0.010064925371484	9.7000482997424e-08	0.00978002126981772	6.50854989706268e-06	0.00999985362921827	1.3680108240062e-26	0.000299223839216759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03574073395061e-44	1.34015701772743e-15	2.21684601895548e-33	1.24966987321474e-31	8.06887273994152e-09	0.0117128200556181	0.0031200427963334	0.015365600678554	0.0225814838300459	0.0519370136880379	0.0466420934470621	0.0642025102435281	0.100329970620703	0.0877818843384609	0.0937191828567973	0.0675766647174244	0.0453494003333905	0.0910540691985313	0.0880101263060911	0.0517134172586762	0.0929922198668405	0.0287481362898583	0.0196011901043952	0.0113408711435852	4.56147369793314e-05	0.0061756794202133	1.39557158534082e-32	7.80757253931302e-30	4.72158348309462e-80	1.0828426296619e-128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75002597235927e-60	3.53667373978179e-18	0.00502686546679644	1.24024683597941e-30	2.7859160791438e-06	8.52256051535927e-06	0.0222270879409343	0.0230537210256782	0.0479592586479469	0.0188643301812499	0.045164245700537	0.0486248148428319	0.0629873425138635	0.0817220176577653	0.0762258837440007	0.121081203490673	0.0989678544743292	0.120706836255353	0.0642850027837716	0.0470358457006361	0.0530756439262688	0.00423571716454897	0.0431279810214937	0.00292272124302821	0.0126855640748889	8.75366680885692e-06	4.14895062875699e-36	1.81626254050703e-58	1.0778845588233e-111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"sample.n40"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.14287520236813e-10	0.00999999999640264	1.51852404489447e-13	1.76878369594197e-10	4.8836273093554e-07	0.00758184677510367	0.0100008083923866	0.0212783276613184	0.0497455062901061	0.0516483259098898	0.0323229700481782	0.10938494010244	0.0930530205348582	0.0655927499982527	0.0961322927898329	0.0450473516089573	0.107871722889187	0.120792756653512	0.0656835787655444	0.0391364474891956	0.0256430182199552	0.0202956500042749	0.0193101081260644	3.31824004651306e-05	0.00944235602647848	2.54996328066702e-06	2.67717885656598e-13	6.49506510688518e-34	2.00027202123352e-44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
